Time (s), Filtered Data By Channel
0.553000, 6.729375E-1, 5.986114E-3
0.554000, 1.794438E+0, 4.458035E-3
0.555000, 3.461171E+0, 5.534079E-3
0.556000, 4.117184E-1, 4.826512E-3
0.557000, 2.265880E+0, 3.411519E-3
0.558000, 1.303782E-2, 2.216248E-3
0.559000, 4.192998E-1, 1.220124E-3
0.560000, 2.023022E-1, 4.035491E-4
, , 
0.561000, 6.359098E-1, 2.520952E-4
0.562000, 6.590122E-1, 9.415501E-3
0.563000, 2.468696E+0, 6.961319E-3
0.564000, 2.236501E+0, 3.779514E-3
0.565000, 3.006841E+0, 2.698296E-3
0.566000, 1.150477E+0, 1.793078E-3
0.567000, 1.263080E+0, 7.605004E-3
0.568000, 4.371829E-1, 5.370778E-3
0.569000, 2.917076E+0, 5.164639E-3
0.570000, 3.473552E+0, 3.892342E-3
0.571000, 2.096631E+0, 2.810162E-3
0.572000, 7.167073E+0, 1.900039E-3
0.573000, 2.793237E+0, 7.506191E-3
0.574000, 2.415304E+0, 5.282694E-3
0.575000, 1.569616E+0, 3.411030E-3
0.576000, 1.117742E+0, 6.793516E-3
0.577000, 4.565142E-1, 3.430087E-3
0.578000, 6.396164E-1, 6.707910E-3
0.579000, 1.871840E+0, 5.079932E-3
0.580000, 2.594914E+0, 4.969143E-3
0.581000, 1.359446E+0, 5.333714E-3
0.582000, 5.885863E-1, 3.861038E-3
0.583000, 1.052439E-1, 6.042185E-3
0.584000, 3.071307E-1, 4.397179E-3
0.585000, 2.553996E+0, 3.051773E-3
0.586000, 3.464615E-1, 1.917760E-3
0.587000, 7.494710E-1, 7.675700E-3
0.588000, 2.931940E-1, 5.605484E-3
0.589000, 3.226541E-1, 3.855871E-3
0.590000, 5.608653E-1, 6.255135E-3
0.591000, 5.730928E-1, 4.036197E-3
0.592000, 3.763795E-1, 2.593826E-3
0.593000, 1.487055E-1, 7.245122E-3
, , 
0.594000, 9.839137E-2, 5.365731E-3
0.595000, 3.938075E-1, 3.759830E-3
0.596000, 2.394169E-1, 2.403390E-3
0.597000, 1.562134E-1, 7.377667E-3
0.598000, 7.497739E-2, 5.463348E-3
0.599000, 1.058235E-1, 4.810107E-3
0.600000, 4.794269E-2, 3.328745E-3
0.601000, 4.080893E-2, 2.085447E-3
