Time (s), Filtered Data By Channel
0.378000, 5.832688E-2, 6.169696E-3
0.379000, 1.330825E+0, 4.301184E-3
0.380000, 2.374902E+0, 5.666232E-3
0.381000, 7.399903E-1, 4.717160E-3
0.382000, 4.905991E-1, 5.327875E-3
0.383000, 1.073112E+0, 3.663948E-3
0.384000, 1.060645E+0, 6.373168E-3
0.385000, 6.195877E-1, 4.669902E-3
0.386000, 1.983730E-1, 5.431625E-3
0.387000, 7.969126E-1, 4.838944E-3
0.388000, 8.800965E-1, 5.299473E-3
0.389000, 5.948890E-1, 4.939773E-3
0.390000, 3.698002E-2, 3.426120E-3
0.391000, 1.307537E-1, 6.498403E-3
0.392000, 5.235946E-2, 3.936534E-3
0.393000, 3.213724E-1, 6.050119E-3
0.394000, 1.578821E-2, 4.322669E-3
0.395000, 1.248494E-1, 5.781535E-3
, , 
0.396000, 2.453588E-2, 4.147479E-3
0.397000, 4.627522E-1, 2.767021E-3
0.398000, 9.492870E-1, 1.616291E-3
0.399000, 1.081558E+0, 7.978516E-3
0.400000, 4.978923E-1, 2.754048E-3
0.401000, 1.011087E+0, 1.685194E-3
0.402000, 5.192293E-1, 7.841144E-3
0.403000, 5.196075E-1, 5.703672E-3
0.404000, 8.202959E-1, 3.888254E-3
0.405000, 3.595947E-1, 6.285761E-3
0.406000, 3.710544E-1, 4.704577E-3
0.407000, 2.176962E-1, 5.289722E-3
0.408000, 1.127214E+0, 5.073369E-3
0.409000, 4.672485E-1, 4.986926E-3
0.410000, 6.520541E-1, 5.316502E-3
0.411000, 5.036046E-1, 4.797377E-3
0.412000, 1.489738E-1, 3.192774E-3
0.413000, 4.476204E-2, 6.793115E-3
0.414000, 1.104863E-2, 5.045472E-3
0.415000, 6.199227E-1, 5.094681E-3
0.416000, 1.027350E-1, 3.508986E-3
0.417000, 7.080672E-1, 6.464768E-3
0.418000, 5.240166E-1, 3.939898E-3
0.419000, 1.628000E-1, 6.061542E-3
0.420000, 2.373833E-1, 4.336512E-3
0.421000, 3.493774E-1, 1.152724E-2
0.422000, 7.356877E-1, 1.183870E-3
0.423000, 2.545583E-1, 1.036295E-2
0.424000, 1.054041E-1, 7.465165E-4
0.425000, 8.822978E-1, 1.764949E-5
0.426000, 1.500452E+0, 9.203693E-3
0.427000, 1.614598E-1, 1.856761E-3
0.428000, 1.054975E+0, 1.073067E-3
, , 
0.429000, 1.934163E-1, 4.430597E-4
0.430000, 8.165995E-1, 5.112134E-5
0.431000, 3.478639E-1, 9.077247E-3
0.432000, 3.232136E-2, 2.142161E-3
0.433000, 1.712745E-1, 1.484321E-3
0.434000, 5.653407E-1, 9.501781E-4
0.435000, 7.065999E-1, 5.249107E-4
0.436000, 5.487516E-1, 1.947616E-4
0.437000, 3.879585E-1, 8.704045E-3
0.438000, 3.169606E-1, 2.609835E-3
0.439000, 2.949436E-1, 6.633712E-3
0.440000, 6.972740E-1, 4.362884E-3
0.441000, 1.815670E-2, 3.479873E-3
0.442000, 2.433489E-1, 5.930045E-3
0.443000, 4.214825E-2, 4.913931E-3
0.444000, 9.074081E-1, 4.759013E-3
0.445000, 6.935625E-1, 2.803241E-3
0.446000, 1.607141E+0, 7.453512E-3
0.447000, 5.543249E-2, 2.745583E-3
0.448000, 1.416147E+0, 7.393215E-3
0.449000, 1.388343E-1, 2.904964E-3
0.450000, 2.264432E+0, 7.152387E-3
0.451000, 2.130264E-1, 5.440184E-3
0.452000, 4.289283E-1, 3.956595E-3
0.453000, 2.941845E-1, 5.967498E-3
0.454000, 3.225076E-1, 4.443525E-3
0.455000, 5.319881E-1, 5.586520E-3
0.456000, 2.704299E+0, 4.733554E-3
0.457000, 7.895117E-1, 3.277357E-3
0.458000, 8.597932E-1, 6.609261E-3
0.459000, 6.004397E-1, 3.847498E-3
0.460000, 8.981330E-1, 2.520768E-3
0.461000, 4.466344E-1, 7.244016E-3
, , 
0.462000, 1.754175E-1, 3.326607E-3
0.463000, 7.122064E-1, 6.545548E-3
0.464000, 9.042816E-1, 3.928879E-3
0.465000, 7.496001E-1, 2.621862E-3
0.466000, 4.701173E-1, 7.122191E-3
0.467000, 5.351410E-1, 3.469281E-3
0.468000, 1.330446E-1, 6.382675E-3
0.469000, 1.367885E+0, 4.540401E-3
0.470000, 1.400885E+0, 5.660607E-3
0.471000, 9.306493E-2, 4.543982E-3
0.472000, 9.726760E-1, 5.632383E-3
0.473000, 9.050844E-1, 4.059035E-3
0.474000, 7.137100E-1, 5.922088E-3
0.475000, 1.508872E+0, 4.459253E-3
0.476000, 8.489379E-1, 5.578071E-3
0.477000, 2.516546E-1, 3.898442E-3
0.478000, 2.339546E+0, 6.160724E-3
0.479000, 1.826972E+0, 4.166703E-3
0.480000, 5.039808E-1, 5.904135E-3
0.481000, 4.643076E-1, 4.240984E-3
0.482000, 8.044898E-1, 5.815715E-3
0.483000, 1.358456E+0, 4.502876E-3
0.484000, 1.097268E+0, 3.065366E-3
0.485000, 3.180928E-1, 1.864139E-3
0.486000, 7.318697E-1, 8.758943E-4
0.487000, 1.496351E-1, 8.572548E-3
0.488000, 1.660652E-1, 2.290920E-3
0.489000, 2.601905E-1, 7.312841E-3
0.490000, 5.268156E-1, 5.246109E-3
0.491000, 4.147290E-2, 5.155911E-3
0.492000, 2.738547E-1, 3.780439E-3
0.493000, 2.152476E-1, 2.621653E-3
0.494000, 3.210526E-1, 1.658063E-3
, , 
0.495000, 9.027522E-1, 7.781702E-3
0.496000, 6.288933E-1, 3.076267E-3
0.497000, 3.991055E-1, 6.545402E-3
0.498000, 2.096394E-1, 4.507254E-3
0.499000, 3.373427E-1, 5.857178E-3
0.500000, 5.394003E-1, 4.214327E-3
0.501000, 1.866425E-1, 6.066992E-3
0.502000, 6.374092E-1, 4.078291E-3
0.503000, 2.184647E-2, 2.512847E-3
0.504000, 2.530003E-1, 7.427596E-3
0.505000, 1.026431E-1, 3.021450E-3
0.506000, 4.112696E-1, 1.724603E-3
0.507000, 7.577685E-1, 7.980430E-3
0.508000, 2.666470E-1, 1.132390E-2
0.509000, 5.387136E-1, 9.939877E-3
0.510000, 1.104352E+0, 7.530639E-3
0.511000, 3.791775E-1, 3.197521E-3
0.512000, 8.175861E-2, 6.520934E-3
0.513000, 4.633636E-2, 4.099846E-3
