Time (s), Filtered Data By Channel
0.615000, 1.608816E-2, 2.862905E-3
0.616000, 1.545028E-3, 7.006969E-3
0.617000, 1.220210E-2, 5.158068E-3
0.618000, 4.042665E-3, 3.581863E-3
0.619000, 4.542642E-2, 2.254009E-3
0.620000, 9.998941E-3, 7.499836E-3
0.621000, 7.129096E-3, 3.091156E-3
0.622000, 1.646405E-3, 1.897515E-3
0.623000, 6.088102E-3, 9.134810E-4
0.624000, 1.745229E-2, 8.533510E-3
0.625000, 1.871652E-2, 6.321852E-3
0.626000, 2.684857E-2, 4.437143E-3
, , 
0.627000, 2.298078E-2, 5.801500E-3
0.628000, 4.516476E-2, 4.280486E-3
0.629000, 4.164139E-2, 2.993130E-3
0.630000, 3.687631E-2, 6.734012E-3
0.631000, 3.123584E-2, 4.780192E-3
0.632000, 1.638240E-2, 3.131843E-3
0.633000, 2.188079E-2, 6.891093E-3
0.634000, 3.198754E-2, 5.174200E-3
