Time (s), Raw Data By Channel
0.621000, 2.094561E-2, 1.409125E+0
0.622000, 1.535794E-1, 1.398929E+0
0.623000, 2.352003E-1, 1.398929E+0
0.624000, 6.175602E-2, 1.398929E+0
0.625000, -7.087780E-2, 1.398929E+0
0.626000, -1.320934E-1, 1.398929E+0
, , 
0.627000, 1.229716E-1, 1.398929E+0
0.628000, -1.320934E-1, 1.398929E+0
0.629000, 1.535794E-1, 1.398929E+0
0.630000, 2.862133E-1, 1.409125E+0
0.631000, 1.943898E-1, 1.409125E+0
0.632000, 1.841872E-1, 1.409125E+0
0.633000, -3.006740E-2, 1.409125E+0
0.634000, 2.454029E-1, 1.409125E+0
