waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/12/2017  17:07:19.370588	1.117436E-2	1.470311E-2	3.365771E-2	1.434957E-2	2.333861E-2	6.034487E-2	3.147419E-2	3.171556E-2
10/12/2017  17:07:19.371588	5.412356E-3	8.160775E-3	1.891564E-2	7.910827E-3	6.337125E-3	3.079078E-2	3.165081E-2	1.630053E-2
10/12/2017  17:07:19.372588	3.284866E-2	2.044849E-2	1.757399E-2	2.665856E-3	7.094706E-3	1.553613E-2	1.773587E-2	1.811990E-2
10/12/2017  17:07:19.373588	3.011029E-2	1.803997E-2	2.493052E-2	1.514419E-3	2.911540E-2	3.007141E-2	2.225923E-2	3.186373E-2
10/12/2017  17:07:19.374588	3.153699E-2	1.588569E-2	2.733657E-2	4.751615E-3	2.331894E-3	9.174823E-3	1.387686E-2	3.815820E-3
10/12/2017  17:07:19.375588	1.851886E-2	2.690159E-2	2.812430E-2	7.159938E-3	5.442476E-3	1.329596E-2	1.161517E-2	1.596619E-2
								
10/12/2017  17:07:19.376588	5.598700E-2	6.191596E-2	5.350907E-2	4.556843E-2	2.161669E-2	4.598495E-2	3.322583E-2	4.134701E-2
10/12/2017  17:07:19.377588	5.889771E-2	4.549486E-2	4.342548E-2	4.537806E-2	1.923446E-2	3.285228E-2	2.561806E-2	3.178947E-2
10/12/2017  17:07:19.378588	2.023927E-3	9.605388E-3	5.886716E-3	1.519359E-2	1.596518E-2	1.284700E-2	1.144445E-2	1.461545E-2
10/12/2017  17:07:19.379588	3.829167E-2	4.586175E-2	5.167768E-2	7.140572E-2	6.862907E-3	2.365811E-2	3.335258E-2	1.853046E-2
10/12/2017  17:07:19.380588	1.042476E-2	1.855973E-2	1.915359E-2	5.031111E-2	1.634090E-2	2.912903E-2	3.139647E-2	7.136855E-3
10/12/2017  17:07:19.381588	1.933404E-2	1.544148E-2	2.525326E-2	3.683298E-2	1.457667E-2	1.403010E-2	1.507836E-2	1.051686E-2
10/12/2017  17:07:19.382588	2.537487E-2	2.468114E-2	3.300547E-2	4.877501E-2	1.691642E-2	3.630923E-2	2.895834E-2	2.540769E-2
10/12/2017  17:07:19.383588	4.203188E-2	3.503438E-2	3.767078E-2	3.826612E-2	2.231297E-2	2.085738E-2	4.023660E-2	3.972659E-2
10/12/2017  17:07:19.384588	6.759711E-2	5.639573E-2	6.352245E-2	2.918012E-2	2.092567E-2	4.791251E-2	5.330266E-2	5.500721E-2
10/12/2017  17:07:19.385588	3.131097E-2	3.918676E-2	4.492303E-2	2.139268E-2	8.131975E-3	3.079295E-2	3.880821E-2	3.554198E-2
10/12/2017  17:07:19.386588	3.174957E-2	3.148611E-2	2.733422E-2	1.478567E-2	1.793597E-2	4.508043E-2	3.298129E-2	3.492375E-2
10/12/2017  17:07:19.387588	8.853703E-3	5.869457E-3	1.842100E-3	9.246999E-3	1.941330E-3	1.166978E-2	2.044741E-2	1.917606E-2
10/12/2017  17:07:19.388588	2.557770E-2	1.544079E-2	1.158144E-2	4.670558E-3	1.210428E-3	6.958890E-3	8.617476E-3	1.152977E-2
10/12/2017  17:07:19.389588	3.651357E-2	2.611762E-2	2.056180E-2	9.560864E-4	1.164272E-2	9.995927E-3	5.660306E-3	1.251846E-2
10/12/2017  17:07:19.390588	6.179658E-3	6.797881E-3	1.492084E-2	1.990903E-3	1.486664E-3	7.654451E-3	1.167016E-2	1.661516E-2
10/12/2017  17:07:19.391588	2.292627E-2	2.281885E-2	2.762036E-2	4.259207E-3	1.157090E-2	1.663031E-2	2.868851E-2	2.121871E-2
10/12/2017  17:07:19.392588	4.253769E-2	2.462968E-2	2.909778E-2	6.425550E-2	1.843210E-2	5.488196E-2	3.766937E-2	4.748661E-2
10/12/2017  17:07:19.393588	3.080888E-2	1.601819E-2	2.878304E-2	2.898351E-2	3.124985E-2	1.948323E-2	2.520732E-2	2.756058E-2
10/12/2017  17:07:19.394588	9.822880E-3	6.675330E-3	9.783496E-3	4.336735E-3	6.432046E-3	1.592535E-3	6.370610E-3	5.343219E-3
10/12/2017  17:07:19.395588	2.832110E-2	5.544887E-2	6.449152E-2	1.293857E-1	3.587118E-2	7.693699E-2	7.003708E-2	5.364357E-2
10/12/2017  17:07:19.396588	9.559718E-4	1.605333E-2	1.399089E-2	1.402989E-2	1.907270E-2	1.285521E-2	1.307162E-2	1.868266E-2
10/12/2017  17:07:19.397588	4.340554E-3	1.772386E-2	2.292314E-2	4.671602E-2	1.583609E-2	3.447884E-2	9.658993E-3	1.004076E-2
10/12/2017  17:07:19.398588	4.960413E-2	3.590312E-2	3.530573E-2	4.372068E-2	1.893023E-2	1.359875E-2	1.536298E-2	1.789001E-2
10/12/2017  17:07:19.399588	2.009686E-2	4.597120E-3	2.357885E-2	5.528814E-2	9.739390E-3	1.140002E-2	3.872251E-2	3.621530E-2
10/12/2017  17:07:19.400588	5.444884E-2	4.910491E-2	4.890438E-2	5.500768E-2	2.224644E-2	5.293420E-2	4.772918E-2	3.092304E-2
10/12/2017  17:07:19.401588	6.618069E-2	5.322683E-2	4.343831E-2	4.381510E-2	3.366846E-2	5.484499E-2	5.659897E-2	5.622237E-2
10/12/2017  17:07:19.402588	1.768659E-2	1.059180E-2	2.891166E-3	3.153988E-2	1.517968E-3	2.359293E-2	1.511023E-2	4.823473E-2
10/12/2017  17:07:19.403588	3.355031E-2	3.323099E-2	3.169764E-2	2.103043E-2	2.142357E-3	1.289396E-2	3.835272E-3	5.622360E-3
10/12/2017  17:07:19.404588	2.371119E-2	2.400860E-2	7.519505E-3	1.213964E-2	6.851888E-3	2.170832E-2	1.477554E-2	1.761196E-2
10/12/2017  17:07:19.405588	1.508133E-2	7.234220E-3	1.746645E-2	4.725546E-3	3.446752E-3	9.046452E-4	2.314807E-3	2.938077E-3
10/12/2017  17:07:19.406588	1.396441E-2	9.983862E-3	1.776294E-3	1.348485E-3	7.312139E-3	3.638945E-3	1.137074E-2	7.169849E-3
10/12/2017  17:07:19.407588	3.699602E-2	2.675115E-2	3.819595E-2	2.997507E-2	3.265504E-3	1.354877E-2	3.729921E-3	8.090780E-3
