Parameters: 	Upper Cutoff:  500	Lower Cutoff: 0	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:42:42.729041	-1.079752E+0	5.561801E-3	2.409852E-2	-1.011850E+1	1.457878E-2	1.946206E-2	8.731403E-2	3.673486E-2
10/19/2017  17:42:42.730041	1.014854E+0	8.105642E-3	3.736893E-3	-1.013632E+1	2.222863E-2	1.437409E-2	6.442791E-2	3.419094E-2
10/19/2017  17:42:42.731041	5.827143E-1	1.828100E-2	1.137250E-2	-1.015669E+1	2.477858E-2	1.946206E-2	6.697081E-2	2.147136E-2
10/19/2017  17:42:42.732041	5.089963E-1	1.573716E-2	2.664372E-2	-1.014142E+1	9.478889E-3	1.691808E-2	7.968532E-2	2.401527E-2
10/19/2017  17:42:42.733041	-2.137223E+0	1.064948E-2	2.155331E-2	-1.013632E+1	1.457878E-2	1.691808E-2	6.951371E-2	3.927877E-2
10/19/2017  17:42:42.734041	-2.241445E+0	8.105642E-3	2.664372E-2	-1.013887E+1	1.457878E-2	2.963800E-2	6.442791E-2	3.419094E-2
10/19/2017  17:42:42.735041	5.598363E-1	2.336868E-2	1.646291E-2	-1.014142E+1	2.222863E-2	2.709402E-2	7.459952E-2	2.655919E-2
10/19/2017  17:42:42.736041	3.869517E+0	1.573716E-2	2.155331E-2	-1.013632E+1	2.732853E-2	6.742135E-3	8.222822E-2	3.419094E-2
10/19/2017  17:42:42.737041	6.615162E-1	4.741205E-4	8.827299E-3	-1.013123E+1	3.242842E-2	1.437409E-2	6.951371E-2	2.910311E-2
10/19/2017  17:42:42.738041	-2.650707E+0	1.828100E-2	8.827299E-3	-1.013887E+1	2.987847E-2	2.455003E-2	7.205661E-2	2.910311E-2
10/19/2017  17:42:42.739041	2.029111E+0	3.863173E-2	2.155331E-2	-1.015415E+1	1.202884E-2	1.946206E-2	8.222822E-2	2.910311E-2
10/19/2017  17:42:42.740041	2.224845E+0	8.105642E-3	1.900811E-2	-1.013887E+1	2.222863E-2	1.437409E-2	7.205661E-2	4.182269E-2
10/19/2017  17:42:42.741041	8.216620E-1	4.741205E-4	1.137250E-2	-1.014396E+1	1.712873E-2	1.946206E-2	6.697081E-2	3.164702E-2
10/19/2017  17:42:42.742041	2.789168E+0	2.082484E-2	1.900811E-2	-1.014142E+1	2.732853E-2	2.963800E-2	7.205661E-2	3.164702E-2
10/19/2017  17:42:42.743041	8.852120E-1	1.573716E-2	2.155331E-2	-1.013887E+1	2.732853E-2	1.946206E-2	8.222822E-2	3.673486E-2
