Parameters: 	Upper Cutoff:  500	Lower Cutoff: 10	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:43:20.387206	1.719010E+0	1.845032E-2	7.636030E-4	1.848725E-2	3.731338E-3	2.003308E-3	1.510038E-3	2.086697E-3
10/19/2017  17:43:20.388206	1.093680E+0	3.263515E-3	1.023680E-2	3.083110E-3	8.685441E-3	1.427775E-3	5.776286E-3	2.944435E-3
10/19/2017  17:43:20.389206	4.787344E+0	9.940178E-3	1.742283E-3	4.932447E-3	9.071986E-3	6.119227E-3	2.519216E-3	4.544518E-3
10/19/2017  17:43:20.390206	1.117498E+0	1.426863E-3	3.140252E-3	5.971861E-4	1.812483E-3	1.604142E-3	2.766655E-4	3.213132E-3
10/19/2017  17:43:20.391206	4.946373E+0	3.470358E-3	2.075533E-4	7.630514E-3	8.680885E-3	1.243926E-3	9.674446E-3	2.721776E-3
10/19/2017  17:43:20.392206	4.135608E+0	5.510093E-4	5.685772E-5	5.664437E-4	7.355090E-3	5.996929E-3	5.897329E-3	6.951754E-3
10/19/2017  17:43:20.393206	2.628928E+0	1.936158E-3	6.957714E-3	1.864652E-3	7.959135E-3	7.618326E-3	4.985710E-3	1.072072E-3
10/19/2017  17:43:20.394206	2.128146E+0	7.691243E-3	9.977217E-4	8.593197E-3	2.811353E-4	4.721746E-4	5.350530E-4	6.285685E-3
10/19/2017  17:43:20.395206	8.268872E-1	5.329267E-3	1.345930E-2	4.570507E-3	7.268064E-3	3.013085E-4	6.497502E-3	3.942089E-3
10/19/2017  17:43:20.396206	2.085388E+0	8.621789E-5	2.119322E-3	1.010726E-2	1.357592E-3	6.877801E-3	3.011018E-3	5.531673E-3
10/19/2017  17:43:20.397206	2.610031E+0	4.676674E-3	4.951843E-4	1.321744E-3	1.072844E-2	3.508375E-3	4.676151E-3	2.574996E-3
10/19/2017  17:43:20.398206	2.091986E+0	1.478558E-3	3.628016E-4	3.219523E-3	2.853431E-4	8.773481E-3	6.462115E-3	9.436421E-3
10/19/2017  17:43:20.399206	1.019722E+0	5.947497E-3	4.934660E-3	4.604188E-3	7.277395E-3	4.344217E-3	1.469786E-3	1.251046E-3
10/19/2017  17:43:20.400206	1.222380E+0	7.494445E-3	2.972026E-3	1.354416E-2	1.371811E-3	6.044758E-3	1.055862E-2	9.219146E-4
10/19/2017  17:43:20.401206	1.339908E+0	6.571653E-4	2.686791E-4	4.553400E-3	3.662759E-3	1.967220E-3	2.791855E-3	2.964723E-3
10/19/2017  17:43:20.402206	1.348705E-1	4.150516E-3	2.662163E-3	1.560676E-3	8.482998E-4	4.062023E-3	3.507795E-5	3.667340E-5
10/19/2017  17:43:20.403206	8.123049E-1	1.147541E-3	2.372885E-3	1.347792E-3	3.894874E-3	1.060906E-2	2.301372E-3	2.520464E-4
10/19/2017  17:43:20.404206	1.076296E+0	6.104244E-3	4.270729E-3	5.885312E-3	1.092575E-2	1.827294E-3	6.593757E-3	4.442089E-4
10/19/2017  17:43:20.405206	1.641211E+0	5.153298E-3	3.552787E-3	6.813021E-3	2.229201E-3	2.675040E-2	7.774516E-4	5.301108E-3
								
10/19/2017  17:43:20.406206	2.343518E+0	8.966915E-3	7.805587E-3	1.046894E-2	5.178357E-3	5.569995E-3	8.861891E-3	5.833271E-6
10/19/2017  17:43:20.407206	1.243981E+0	6.661273E-3	4.061007E-4	6.401192E-3	3.454881E-4	9.493261E-3	4.143619E-3	9.186025E-3
10/19/2017  17:43:20.408206	4.447715E-1	1.516039E-2	2.682876E-3	1.355602E-2	2.016341E-3	9.838715E-4	1.043723E-2	4.241372E-3
10/19/2017  17:43:20.409206	2.706558E+0	8.278440E-3	4.794706E-3	9.223116E-3	1.643959E-3	3.912186E-3	3.102051E-3	6.223473E-3
10/19/2017  17:43:20.410206	1.711874E+0	5.359452E-5	6.388341E-3	5.432695E-3	8.091897E-3	3.693190E-3	1.456529E-2	3.877298E-3
10/19/2017  17:43:20.411206	2.589929E+0	4.780793E-3	6.212575E-4	2.545092E-3	2.536949E-3	7.751434E-3	1.647523E-3	5.358974E-3
