Time (s), Filtered Data By Channel
0.559575, 4.783115E-3, 1.952530E-3
0.560575, 3.374153E-3, 7.768625E-3
0.561575, 2.193924E-3, 5.785157E-3
0.562575, 1.219402E-3, 4.563287E-3
0.563575, 4.288440E-4, 3.159784E-3
0.564575, 8.854875E-3, 1.994659E-3
0.565575, 2.160725E-3, 1.042860E-3
0.566575, 1.328562E-3, 2.807937E-4
0.567575, 8.002695E-3, 8.964737E-3
0.568575, 5.696099E-3, 6.572443E-3
0.569575, 3.742630E-3, 4.527942E-3
0.570575, 6.546631E-3, 2.801164E-3
0.571575, 3.609157E-3, 7.287836E-3
0.572575, 6.605196E-3, 3.026313E-3
0.573575, 3.616111E-3, 1.608836E-3
0.574575, 6.541745E-3, 4.488391E-4
0.575575, 3.727446E-3, 4.801409E-4
0.576575, 6.390690E-3, 9.854311E-3
0.577575, 4.746119E-3, 1.095564E-3
0.578575, 5.315644E-3, 2.386871E-4
0.579575, 3.661010E-3, 9.082804E-3
0.580575, 2.284506E-3, 1.901865E-3
0.581575, 7.499070E-3, 1.063470E-3
0.582575, 5.561657E-3, 3.967983E-4
0.583575, 4.753911E-3, 1.188335E-4
0.584575, 5.339921E-3, 5.027310E-4
0.585575, 4.965756E-3, 9.423892E-3
0.586575, 3.515953E-3, 1.894141E-3
0.587575, 6.348256E-3, 7.323287E-3
, , 
0.588575, 4.497213E-3, 3.717196E-3
0.589575, 5.727787E-3, 5.759057E-3
0.590575, 4.197311E-3, 5.041266E-3
0.591575, 5.746706E-3, 3.994439E-3
0.592575, 3.973816E-3, 5.550542E-3
0.593575, 6.175397E-3, 5.183688E-3
0.594575, 4.084521E-3, 4.074189E-3
0.595575, 2.599390E-3, 3.121672E-3
0.596575, 1.367408E-3, 6.340068E-3
0.597575, 8.293300E-3, 4.467828E-3
0.598575, 6.251680E-3, 3.423755E-3
0.599575, 4.504542E-3, 6.121447E-3
0.600575, 5.631300E-3, 4.039884E-3
0.601575, 4.026054E-3, 2.311169E-3
0.602575, 2.677775E-3, 7.751225E-3
0.603575, 1.561182E-3, 2.612071E-3
0.604575, 6.523009E-4, 7.390198E-3
0.605575, 7.153804E-5, 3.019267E-3
0.606575, 9.288349E-3, 1.701372E-3
0.607575, 6.863142E-3, 6.414852E-4
0.608575, 3.867919E-3, 8.841083E-3
0.609575, 5.876310E-3, 6.632125E-3
0.610575, 3.937439E-3, 4.723928E-3
0.611575, 2.309545E-3, 3.092660E-3
0.612575, 7.693279E-3, 6.935805E-3
0.613575, 5.943925E-3, 5.241764E-3
0.614575, 4.443061E-3, 4.838025E-3
0.615575, 3.167929E-3, 3.188883E-3
0.616575, 6.559705E-3, 6.848286E-3
0.617575, 4.051444E-3, 5.155470E-3
0.618575, 5.803655E-3, 4.929017E-3
0.619575, 4.690636E-3, 5.361982E-3
0.620575, 5.271019E-3, 4.755268E-3
, , 
0.621575, 3.529977E-3, 5.503737E-3
0.622575, 2.080246E-3, 4.644308E-3
0.623575, 8.926859E-4, 5.585463E-3
0.624575, 6.035387E-5, 4.589955E-3
0.625575, 9.461677E-3, 5.614539E-3
0.626575, 1.475770E-3, 4.583881E-3
0.627575, 5.997420E-4, 5.600011E-3
0.628575, 8.930861E-5, 4.616537E-3
